"","Date","MonoDStoreMean (kaf)","MonoDStoreSD (kaf)","MonoDStore2.5% (kaf)","MonoDStore25% (kaf)","MonoDStore50% (kaf)","MonoDStore75% (kaf)","MonoDStore97.5% (kaf)","MonoPrecipMean (ft/month)","MonoPrecipSD (ft/month)","MonoPrecip2.5% (ft/month)","MonoPrecip25% (ft/month)","MonoPrecip50% (ft/month)","MonoPrecip75% (ft/month)","MonoPrecip97.5% (ft/month)","MonoEvapMean (ft/month)","MonoEvapSD (ft/month)","MonoEvap2.5% (ft/month)","MonoEvap25% (ft/month)","MonoEvap50% (ft/month)","MonoEvap75% (ft/month)","MonoEvap97.5% (ft/month)","MonoNatRunoffMean (kaf)","MonoNatRunoffSD (kaf)","MonoNatRunoff2.5% (kaf)","MonoNatRunoff25% (kaf)","MonoNatRunoff50% (kaf)","MonoNatRunoff75% (kaf)","MonoNatRunoff97.5% (kaf)","MonoErrorMean (kaf)","MonoErrorSD (kaf)","MonoError2.5% (kaf)","MonoError25% (kaf)","MonoError50% (kaf)","MonoError75% (kaf)","MonoError97.5% (kaf)"
"11",1970-11-01,3.7720071144888,2.23375247749886,-0.726302530648506,2.29442329161261,3.82546435737533,5.29401285776889,7.97415404263478,0.256276631489902,0.0164371287931207,0.224360949348643,0.245314164079887,0.256246099405748,0.267133210254501,0.289111552964332,0.211582117744842,0.0123119411929023,0.187050926846795,0.203224836757353,0.211372531403597,0.22000832085924,0.236793850598594,3.5223541770633,1.04150330348625,1.75724800185351,2.75173637952428,3.44070349448798,4.18713780471125,5.72618737461278,3.39777658690759,2.55113340330411,-1.71836600812691,1.76077331560494,3.46024318745116,5.11700101272608,8.12767273523214
"12",1970-12-01,6.02037776675441,2.26977839182193,1.60004180402362,4.5171256592599,5.98532419382532,7.51440590039766,10.4973849646006,0.134653037604786,0.0178878432873052,0.101128043835732,0.122516265529753,0.13409161366527,0.146334339150333,0.171084547706415,0.143971537520138,0.0120203315889875,0.120869764222918,0.135986054840261,0.143665529793995,0.152397598738163,0.166971597729649,4.07391922651299,1.17449274674328,1.93470242070586,3.2372415114526,4.02719972030273,4.8447977423034,6.45407581045708,6.99695042923098,2.62049653541929,1.89187366553483,5.28091724424451,6.89737612305158,8.66005432767511,12.2339563996372
"13",1971-01-01,-1.42523503130637,2.34746417872318,-6.23929265183383,-2.93246952404375,-1.42503964448196,0.143377515103353,2.90484707093827,0.0774201637298992,0.0147401415332613,0.0490960197089118,0.0677038459088732,0.0773049333763048,0.0874559075055612,0.10644782606492,0.141134761756208,0.00803867787543406,0.125224007739197,0.135809504080953,0.141207191723474,0.146279004848988,0.156673348614834,4.49365236639246,1.11530275267353,2.47334658508057,3.69212557096256,4.44922781154143,5.24824084538507,6.7871426076069,2.64850917400911,2.68358602673498,-2.53812546876378,0.785875881287538,2.6603250570818,4.45700187152959,7.70384928984951
"14",1971-02-01,-5.32906230491654,2.11665046844899,-9.51987173231655,-6.72438817994511,-5.29974547020413,-3.92849451607215,-1.17955473366497,0.0359283990598194,0.0154903585476245,0.00847674912438843,0.0247945963209395,0.0349889009564845,0.0466341952122394,0.0678922658299457,0.188505500923669,0.0124957287076173,0.164184829908884,0.179935527598345,0.188665701430188,0.19708936651386,0.212544146032346,5.2264697149703,0.92013941102517,3.55922925598065,4.58180100603918,5.1981697402363,5.79959012732584,7.2083160916278,1.22516487715405,2.39143166208909,-3.41829987704033,-0.398010413099531,1.22311564074414,2.80546461282984,6.03024485169849
"15",1971-03-01,-2.35849282337819,2.14371831476916,-6.50423625782915,-3.77377419070358,-2.38196528398971,-0.923620504981414,1.85607049207557,0.0862088013210327,0.0170152310333731,0.0542271957248144,0.0743959476950748,0.0856444332665114,0.097641286779151,0.12153002975203,0.297430265749769,0.0148664254031016,0.267475304583119,0.287475607995564,0.297640370216005,0.307840172624797,0.326582896421289,6.76970701744294,0.799287254283692,5.28004290802466,6.20440739008669,6.75603945723643,7.30305928365838,8.37763934102447,6.78865598401319,2.45096045707402,1.97320135137222,5.1781342318943,6.78009464948327,8.46449293703042,11.4678260485151
"16",1971-04-01,-5.8897869551829,2.09508778196482,-9.88432680914777,-7.38178398934022,-5.91924360838334,-4.40573527033464,-1.79710322194957,0.0815298092566174,0.0147568921648816,0.0528809856976601,0.071708728482501,0.0813635135903762,0.0911883465332632,0.111274312371032,0.411162786529018,0.0150789185626349,0.381850961390621,0.400987312241608,0.410975744098096,0.421459293849829,0.4420579868561,9.0174562698471,1.15242939101127,6.87404540267996,8.21630469053076,8.99865023907687,9.81281607115951,11.2814775647556,6.45161318280909,2.56396805499114,1.5106537492822,4.67257944715924,6.37093581069114,8.26359480435898,11.4947356653437
"17",1971-05-01,1.41166137586013,2.16419323994211,-2.95781042365181,-0.061736325236653,1.52834644555586,2.87219672786575,5.59367686298035,0.13526270721019,0.0161531865967235,0.103447665753844,0.124314499414887,0.135278562469111,0.145992447227886,0.166511179400037,0.507814253776543,0.0164915960934225,0.476392294154678,0.496844405742748,0.507479920701396,0.518871854356739,0.540188420083698,23.720058814172,1.65683817854765,20.576274039545,22.607208087407,23.7017410517739,24.8385505255751,27.0362060392108,5.43060847201615,2.6522828492538,0.0963623364706166,3.67188352107067,5.51150438216663,7.25816695679217,10.3493243523871
"18",1971-06-01,-9.58310059292931,2.20248785728241,-13.8396267216626,-11.0085702243145,-9.63188952025312,-8.10746483928322,-5.1456401498589,0.0211537719934828,0.0123965457222784,0.00138291620018195,0.0119308119493628,0.019734781506641,0.0292470434829935,0.0482034321512696,0.709317200072347,0.0156858808689287,0.678511157200432,0.698741349771603,0.709189679346242,0.71990250380819,0.740310731567327,35.6396233317296,1.71716140461443,32.3858953981924,34.4693473678681,35.5846861532852,36.7815765996506,39.1356519763309,7.48424263443433,2.63183024706861,2.42248965817106,5.71936049876626,7.46018395008583,9.20751176329557,12.9519924952196
"19",1971-07-01,-14.1857993269974,2.28243513643668,-18.7958112031233,-15.6729625683377,-14.1443008157985,-12.6234453192959,-9.90555771253002,0.0586993968956234,0.0150423307335534,0.0290367879376233,0.0484062582878226,0.0583107195562745,0.0687282878256783,0.0892740993051306,0.85941292981914,0.0145459029120621,0.830846195996313,0.84946645279075,0.859505910706885,0.869458344280065,0.887435076238369,23.1152902802559,1.74134256624049,19.7574925219782,21.9637235593024,23.1268127112874,24.2269358567149,26.6363367779025,14.6241514300419,2.73198348714115,9.24202863079143,12.7558542804676,14.6214453323598,16.440498445344,19.9142075903029
"20",1971-08-01,-20.8063483499642,2.0473159093218,-24.8465367837061,-22.1582719274156,-20.787389765368,-19.4429990904066,-16.6526619070472,0.0348035294297504,0.0128774602699596,0.0118635255375244,0.0255272201836715,0.0344695219652149,0.0433499783840084,0.0614344844835222,0.767390759849394,0.0144262858504856,0.738992145596416,0.757662179708801,0.767490345970346,0.777281762709868,0.795980069698946,9.07850914516451,1.35405244325962,6.5038645258602,8.12582621824643,9.08627403759659,10.0059499810322,11.7180269845944,12.9170229246705,2.49951175525251,7.97974985480667,11.2197332831475,13.0216541129287,14.651827136706,17.7736156481232
"21",1971-09-01,-25.3586637913557,2.0938233863895,-29.4407673389871,-26.7591737723226,-25.3598476697553,-23.9947554438888,-21.1108745554246,0.0334139800133086,0.0132778688468232,0.00927313914207098,0.0238128276926652,0.0328822417917582,0.042134938240198,0.0606816828441721,0.568867751926909,0.0147012767896014,0.540373846580853,0.558812235394709,0.568946415711027,0.578679000080512,0.598301642109977,4.83505516122487,1.0372857053662,2.96070789114155,4.10496260500445,4.80497752024026,5.51033133091689,6.96556474492274,0.776690585273141,2.44318805681277,-4.01852634590929,-0.831956008787783,0.766994742434305,2.35961691672411,5.67981216275102
"22",1971-10-01,-10.0433397371574,2.03304260388138,-13.9825860423299,-11.4853851441538,-10.0456935865735,-8.6056660403843,-6.12483704937036,0.0461273259495929,0.0149750100981475,0.0173468228635569,0.035956779944248,0.0457053421521835,0.056109269527113,0.0766607866175074,0.368357005127815,0.0145939920702089,0.339197144502847,0.358622488046468,0.368385319549293,0.378570691538013,0.396533818069444,3.24500608790624,0.689178990477784,2.09624074775334,2.74726664820766,3.18851850107482,3.67158123225317,4.72710019262548,7.14678839627359,2.30846175283,2.68556810878687,5.58793391028083,7.15988880370876,8.73980869108055,11.6374301049004
"23",1971-11-01,-2.27585429723704,2.11536647145667,-6.46820905800109,-3.69140454536804,-2.1897768796594,-0.852389817135594,1.75189622845131,0.0946962744995108,0.0168177202841207,0.0621606273790867,0.0832462737794339,0.0948110582235132,0.106090132718767,0.12806206931549,0.213006201611857,0.0125187412388541,0.188380603557732,0.204500652431407,0.213095894716343,0.221604712660354,0.237289871050385,4.1550744919263,1.13638947428654,2.09753321230719,3.36934475549756,4.11913167843274,4.85408146581191,6.56837578958296,5.49415753995928,2.51122729192456,0.44241115071214,3.81872219658156,5.54401755440139,7.20915072684096,10.3195541426618
"24",1971-12-01,8.33284105678873,2.14300115121485,4.14814831142637,6.92969135582322,8.29220469565019,9.71738240615938,12.7355469460802,0.308614425474603,0.018036491668882,0.275185660245851,0.296294173509271,0.30777202456783,0.319949353089194,0.346351254010706,0.149311412572809,0.0119412231120983,0.12605522914851,0.141044933767457,0.148968632224044,0.157545701990895,0.172579806628387,5.10473555434684,1.27900504257117,2.66317875916169,4.2244234180508,5.0706822445671,5.94752776038024,7.66761894143112,2.14942283775823,2.54600999598934,-2.57764568183933,0.398142025316288,2.08471816874124,3.81371885300864,7.25494802772012
"25",1972-01-01,0.455334294647934,2.21122977758603,-3.9899091762336,-0.99041638188971,0.51912149237502,1.96497398722379,4.52369086155622,0.0590228969490716,0.0135359928681781,0.0341562371777857,0.0494856903787392,0.0585482687205452,0.0682181243375111,0.0863093122723451,0.141250515373674,0.00810634774717938,0.125632326407277,0.13577324120024,0.141120380413317,0.146775737426937,0.156970850344322,4.5103432806715,1.14018267702073,2.44237774354719,3.69858598236639,4.45299632710692,5.28241563889579,6.86353983217072,5.40428414710426,2.53765607399768,0.537152512867614,3.69159820840444,5.45125636729618,7.19074802666392,10.3444703658535
"26",1972-02-01,-6.68851183265565,1.99280190905276,-10.6220412933622,-8.00276720092605,-6.6928237603469,-5.4034607869561,-2.75933794855778,0.0370155665888824,0.0155885494859123,0.00948329951740607,0.0255891451213207,0.0363919216032611,0.047351505698802,0.069338339143793,0.197495179591786,0.0127431203213106,0.171631952332941,0.18917244585424,0.197934568677623,0.206052954516606,0.222212287271005,5.33474645077102,0.948390470524368,3.62169099923406,4.66112661278977,5.2859781139608,5.93624995441773,7.32832976124325,0.266832915737099,2.30963892593485,-4.47668139139826,-1.26562340769002,0.293966487432761,1.78198659635579,4.7257827339413
"27",1972-03-01,-2.41294258401186,2.04345198746405,-6.46010563705502,-3.77994927750663,-2.43167679501653,-1.06946638655789,1.83606163752574,0.0192092525850517,0.0130106318159423,0.00122349424536428,0.0090017774497822,0.0171793446267807,0.0273916131601344,0.0501843371745132,0.343755844851612,0.0150805943586475,0.313415665578988,0.334079589760279,0.343935715303594,0.353971549396107,0.372411432578913,6.90087260519488,0.812015067800725,5.48567327036034,6.31270823161531,6.85991652178662,7.42955634389148,8.61713425468687,11.926656245613,2.35071270238183,7.06364291204107,10.3277379882885,11.9685894098443,13.4725559856928,16.6312355527924
"28",1972-04-01,-5.78353132141211,1.96937412726669,-9.60699023533342,-7.14354486302335,-5.80127301289503,-4.36426644811226,-2.01565045095304,0.0945088154447599,0.0148664053369476,0.0653977408712717,0.084191869350396,0.0945938984809809,0.104545768337596,0.124017882989536,0.418921571052312,0.0150981372120483,0.388838986636309,0.409323784540741,0.418504062595011,0.429020093157299,0.44907565133128,8.36712953288109,1.09068401619757,6.29492599910006,7.62841953561281,8.34586448010401,9.0770913155452,10.6220850761748,5.99156323518104,2.37017303991596,1.30481679312273,4.42589252330466,5.98531610469495,7.58907651978893,10.5216444000432
"29",1972-05-01,-4.62085264498479,2.06933562885988,-8.75892443006158,-5.99090016520937,-4.52117810325088,-3.15248081106298,-0.699125243013314,0.0350583673738858,0.014799074333814,0.00805006489479396,0.0241606572808369,0.0346432345188862,0.0451921799335466,0.0655261955074085,0.609034634035453,0.0166109447863161,0.575755641760536,0.597712571717047,0.60916344661208,0.620078291649243,0.641269612704117,24.8937158080423,1.6079414417241,21.7970625726179,23.7795014024146,24.8893876085966,25.9461882407904,28.1752077019541,9.13123056823915,2.57251467271929,3.9413545498924,7.45479712080375,9.22185511978208,10.8368645644514,14.0575068571035
"30",1972-06-01,-6.0908192125545,2.11062730300642,-10.1572985149132,-7.48770390352063,-6.16033161477042,-4.67740120645931,-1.81936140948274,0.0401800609470608,0.0151195257686695,0.011589608592145,0.0296262976247907,0.0400637769471527,0.0506767342413283,0.0701798239925987,0.729525746894894,0.0158816322630656,0.698974080840062,0.719093731620482,0.729722021164879,0.74023892251096,0.759403360471783,33.1382552890021,1.70356708477012,29.8334635801571,31.9938937851279,33.1294293982736,34.2881146232594,36.5939021674177,10.8182024543592,2.64896270630911,5.75529115483864,8.96590900063918,10.7734689118318,12.6056244465596,15.9969304301646
"31",1972-07-01,-20.905865678218,2.1801494755606,-25.3052734765991,-22.2672296731897,-20.8805503860314,-19.4327050521018,-16.8896740698094,0.0370466035676469,0.0137137417556596,0.0108679195327524,0.0273435056044348,0.0365994999221924,0.0460819099378494,0.0641205796874065,0.864979526737605,0.0148756980138721,0.83543044076973,0.854938745463519,0.86527621679934,0.874739807060893,0.893707913951278,15.7930594313713,1.68647076117657,12.4419210619379,14.6861234798668,15.7637500099537,16.8979489268778,19.1229713313066,8.94349293702146,2.48921561605547,4.08356138660553,7.26988506656159,8.94236506747882,10.6139071344674,13.7673004925318
"32",1972-08-01,-21.3827142229912,1.95480048075842,-25.2814071486637,-22.6399037807851,-21.3681639664094,-20.0942098451955,-17.5999542270116,0.0250145281619058,0.0113855896167247,0.00599537817579662,0.0165547692986632,0.0240830032647892,0.0325224087901747,0.049178471008992,0.760001863922019,0.0143979721011038,0.731301011981132,0.750589431841829,0.759838225852047,0.769885124977908,0.787405301134503,4.92643581809026,1.1395965452759,2.83446813018901,4.13368476312585,4.87895307673229,5.64859538915852,7.30153965632225,10.8928229809693,2.32122932683252,6.22591723882934,9.36493628939279,10.9296079242591,12.4934663748827,15.311237982316
"33",1972-09-01,-13.9146603074512,1.98892511093846,-17.8404284423068,-15.2128508293886,-13.9236217114186,-12.6338819974777,-9.83486582853118,0.0948019152776387,0.0155657018944863,0.0650673929010545,0.083933798830764,0.0949402385474919,0.105332646884198,0.124805504990787,0.55057758388956,0.0151265371470767,0.52178969425153,0.540317924784205,0.550124074323003,0.560314637493507,0.581580697621196,4.49194560362548,1.02470991276861,2.67345819976515,3.75717315858998,4.42330605804519,5.16387977892479,6.6652233749184,7.9245596873441,2.35205881845952,3.20266520286606,6.36438229208499,7.94865154283428,9.52734450415429,12.4927859441267
"34",1972-10-01,-10.3767634280212,1.91719743326879,-14.0923031320087,-11.7134168517788,-10.3913409015918,-9.03231612196695,-6.81845288421648,0.100035100573711,0.0158898194351585,0.0681119474710511,0.08908662415274,0.100552052706753,0.110659990783491,0.131077121648373,0.343242409978043,0.015390571739829,0.313504825327987,0.332843139827923,0.343385961339006,0.353389741746518,0.373204961038647,3.28780631505989,0.708592580856522,2.08915329298261,2.77061720682164,3.24446400243605,3.75952075583969,4.78575789807152,3.14336550085961,2.23059822060299,-1.36811402463483,1.64614113914034,3.15748726752629,4.67656550773842,7.41014768063667
"35",1972-11-01,-0.38097089706468,2.01991852007922,-4.35024280385548,-1.75311590039215,-0.288313018743859,1.00088172157591,3.43705324417064,0.129322832999485,0.0174245303540232,0.0951589252702839,0.11768025777692,0.12927446952621,0.140889527005341,0.162742127539238,0.196576991769202,0.0132889229825977,0.170729798189589,0.187543582850502,0.196600680181018,0.205580637170781,0.221955075522927,3.53653654422533,1.01222693876662,1.80136500968009,2.79885655186935,3.46504447037546,4.19469568572309,5.72005555915652,4.49675879496607,2.36858896654852,-0.210854854532053,2.94263258220014,4.51389363303809,6.13454523219593,9.05082356185534
"36",1972-12-01,2.81000184481751,2.07692534495315,-1.01325489712851,1.39518755272293,2.73159036618625,4.20120384672012,7.09577474361708,0.0671270996732011,0.0185179789858026,0.0311223469373269,0.0549145827224089,0.0663874090481248,0.0793221189888619,0.10485311052732,0.146610570897589,0.0122638501383387,0.122564801270198,0.137939735289783,0.146408682054659,0.15500066447235,0.170974652992465,4.41344371896258,1.23457528865863,2.12136839291885,3.55710284173247,4.37592987988151,5.22602413964865,6.94706024259409,6.86802043107071,2.45382884424654,2.22757776381668,5.1487318753357,6.86182234741458,8.47712164408901,11.8178958123844
"37",1973-01-01,3.19533659509577,2.14470360713565,-1.14583527976097,1.79476659149283,3.2626386660505,4.63912886129888,7.09495385918152,0.182680205242177,0.0159178399456659,0.15143216120593,0.171530383228786,0.182302216742023,0.19390507659942,0.21462140895259,0.137811077092277,0.00823654420079606,0.121488279863486,0.13240587872324,0.137849474612139,0.143487921620569,0.15389256482952,4.16407975065564,1.10617701655715,2.1490855079574,3.38373763545136,4.10528130003355,4.92145087325398,6.38502646526391,2.22865248673814,2.49878035003951,-2.73769169138424,0.576630866979557,2.28894229109203,3.90850044798726,6.92137665519544
"38",1973-02-01,3.93523404267842,1.90537355299048,0.132057540999286,2.72418451797957,3.90340908872451,5.15832556256689,7.63825897749505,0.259850448522208,0.0178890168005285,0.225204667770111,0.247732716995105,0.259952997707931,0.271785579181899,0.294761051634005,0.169247858727394,0.0129069522921632,0.144121953438221,0.160500586438574,0.169274634203263,0.177849118366593,0.195224688501444,5.637196609248,0.985273662809094,3.81781787926773,4.95408277681778,5.60605959061017,6.26920591391679,7.67337512043315,-0.436248451985411,2.29946375934879,-5.01764524837352,-1.97278655461796,-0.397069821394018,1.11891217721616,3.92949532319165
"39",1973-03-01,1.27777894854212,1.92320684263543,-2.47282164975859,0.0276888090950103,1.27831053867853,2.47895180754548,5.27246879154268,0.106865451207873,0.017909785853603,0.0717577851291134,0.0946386192959463,0.106999831065071,0.118632498436407,0.142753522063036,0.246212446786395,0.0154943610190097,0.216180897130539,0.235595157176463,0.246311388425176,0.256594733009033,0.277172768579352,7.48231277347413,0.900718165495797,5.81004577307036,6.85417891546746,7.46627804115661,8.09637058302552,9.30807466866577,8.22179667795903,2.32356656933652,3.41515825363005,6.76563553918198,8.2349979316145,9.73412982441431,12.7155422154887
"40",1973-04-01,-4.88264350372466,1.88680858062176,-8.5794548599078,-6.19347861469102,-4.8710805540391,-3.53671341382649,-1.29987691239232,0.0785602845235276,0.0151609758646619,0.0500577063354136,0.0682472083768529,0.0781930356840397,0.0886703547441441,0.108784526522218,0.418044210566505,0.0154220424015017,0.387789283023404,0.407644208428802,0.418270849913976,0.428428113441343,0.448003350472253,11.9174403844281,1.26447237952557,9.50783156710088,11.0465423547123,11.925621658033,12.7605237678256,14.4673167108016,8.75171808941408,2.3793522068531,4.06235467398066,7.13950878941316,8.7645081791731,10.3618977676897,13.4028129907219
"41",1973-05-01,-0.84144701700306,1.99573571493308,-4.89512699296789,-2.20459554674938,-0.743918220943128,0.575976993682794,2.8682305744637,0.06207990614219,0.0160654074612254,0.0301226337300845,0.0513711191325256,0.0615527276166836,0.0730472575151337,0.0937726383680835,0.628894157277396,0.0169606712432445,0.595034215150946,0.617653567509396,0.629145894851991,0.640201463130577,0.661865354881696,38.0053019137133,1.66344022780448,34.7136816587549,36.9122649739926,38.0106255531946,39.1505810009973,41.2250654421199,12.8144982151377,2.54924201498847,7.55731591275981,11.1566629491553,12.9279512172556,14.5499851956363,17.6567344929443
"42",1973-06-01,-6.33010872731628,2.03809244050899,-10.1093760091292,-7.719472259787,-6.39233017673789,-4.98368134817211,-2.10940975764702,0.0508230422209344,0.0155092321877296,0.0197239755858652,0.040310037049038,0.0506839435109043,0.0614932206443158,0.081627993969738,0.750462941893278,0.0160950820126646,0.7195035076512,0.73958658931693,0.750578208954563,0.761257000366921,0.782117231111897,42.7673158366535,1.69728181866025,39.4741215066948,41.619616133872,42.7486402098347,43.8903168578281,46.126983101806,4.03313479999726,2.55362979494124,-0.929710221452571,2.30630623596261,3.95177569919122,5.74552492071208,9.2188374532679
